station_id,freeway,direction,abs_postmile,latitude,longitude,lanes,type,type_desc,name
764290,SR-14,S,3.332,34.377963,-118.493391,3,ML,Mainline,SIERRA HWY
764295,SR-14,S,4.752,34.391522,-118.474877,1,HV,HOV Lane,GOLDEN VALLEY
764297,SR-14,S,4.752,34.391522,-118.474877,3,ML,Mainline,GOLDEN VALLEY
764302,SR-14,N,5.192,34.394808,-118.468198,1,HV,HOV Lane,GOLDEN VALLEY
764304,SR-14,N,5.192,34.394808,-118.468198,3,ML,Mainline,GOLDEN VALLEY
764309,SR-14,S,5.932,34.401271,-118.457631,1,HV,HOV Lane,VIA PRINCESSA 1
764311,SR-14,S,5.932,34.401271,-118.457631,3,ML,Mainline,VIA PRINCESSA 1
764316,SR-14,N,6.322,34.404207,-118.451727,1,HV,HOV Lane,VIA PRINCESSA 2
764318,SR-14,N,6.322,34.404207,-118.451727,3,ML,Mainline,VIA PRINCESSA 2
764322,SR-14,S,6.322,34.404382,-118.451878,3,ML,Mainline,VIA PRINCESSA 2
764336,I-110,N,20.53,34.026085,-118.275163,1,FR,Off-Ramp,ADAMS
764338,SR-170,S,2.346,34.163266,-118.382094,1,FR,Off-Ramp,MAGNOLIA
764346,I-210,W,27.64,34.152648,-118.109062,2,FR,Off-Ramp,ALLEN
764349,I-210,W,25.68,34.152092,-118.143249,1,FR,Off-Ramp,MARENGO
764353,SR-14,N,3.262,34.377099,-118.494004,1,FR,Off-Ramp,PLACERITA EB
764355,SR-14,S,4.752,34.391522,-118.474877,1,FR,Off-Ramp,GOLDEN VALLEY
764357,SR-14,N,5.192,34.394808,-118.468198,1,FR,Off-Ramp,GOLDEN VALLEY
764359,SR-14,N,6.322,34.404207,-118.451727,1,FR,Off-Ramp,VIA PRINCESSA 2
764365,I-10,W,0.775,34.022411,-118.475871,1,OR,On-Ramp,20TH 1
764371,SR-57,N,20.517,34.077854,-117.813757,1,OR,On-Ramp,VIA VERDE
764377,SR-170,S,2.346,34.163266,-118.382094,1,OR,On-Ramp,MAGNOLIA
764386,SR-57,N,19.117,34.059539,-117.804678,1,OR,On-Ramp,CAMPUS TO 10 EB ONLY
764393,I-5,N,123.363,33.939747,-118.095531,1,OR,On-Ramp,FLORENCE
764398,SR-14,N,2.062,34.362535,-118.504833,1,OR,On-Ramp,SAN FERNANDO
764401,SR-14,N,3.482,34.379368,-118.491328,1,OR,On-Ramp,PLACERITA WB
764403,SR-14,N,3.262,34.377099,-118.494004,1,OR,On-Ramp,PLACERITA EB
764405,SR-14,S,3.092,34.375451,-118.49629,1,OR,On-Ramp,PLACERITA 1
764407,SR-14,S,3.332,34.377963,-118.493391,1,OR,On-Ramp,SIERRA HWY
764409,SR-14,S,4.752,34.391522,-118.474877,1,OR,On-Ramp,GOLDEN VALLEY
764411,SR-14,N,5.192,34.394808,-118.468198,1,OR,On-Ramp,GOLDEN VALLEY
764413,SR-14,S,5.932,34.401271,-118.457631,1,OR,On-Ramp,VIA PRINCESSA 1
764415,SR-14,N,6.322,34.404207,-118.451727,1,OR,On-Ramp,VIA PRINCESSA 2
764417,I-5,S,144.23,34.162761,-118.294541,4,ML,Mainline,WESTERN 1
764418,SR-60,W,0.624,34.029636,-118.217534,4,ML,Mainline,SOTO
764420,SR-57,S,19.202,34.059467,-117.804897,3,ML,Mainline,CAMPUS
764425,SR-91,W,0.558,33.872808,-118.281181,3,ML,Mainline,FIGUEROA
764427,I-110,S,19.93,34.018314,-118.280127,2,HV,HOV Lane,EXPOSITION2
764430,SR-170,N,7.356,34.230591,-118.409589,2,ML,Mainline,ARLETA
764435,I-5,N,129.656,34.011295,-118.161135,4,ML,Mainline,TRIGGS
764556,I-405,S,30.992,33.824728,-118.201883,1,HV,HOV Lane,PACIFIC
764559,I-405,S,37.082,33.85914,-118.289912,1,HV,HOV Lane,VERMONT
764561,I-405,S,43.132,33.903772,-118.370548,1,HV,HOV Lane,ROSECRANS 2
764563,I-405,S,44.162,33.918905,-118.369777,1,HV,HOV Lane,EL SEGUNDO 2
764565,I-405,N,35.092,33.840237,-118.264144,1,HV,HOV Lane,AVALON
764567,I-405,S,49.602,33.986242,-118.398076,4,ML,Mainline,JEFFERSON
764572,I-405,S,47.242,33.963142,-118.369897,5,ML,Mainline,MANCHESTER 2
764578,I-405,S,47.382,33.965086,-118.370528,4,ML,Mainline,LA CIENEGA
764583,I-405,N,47.382,33.965167,-118.370291,4,ML,Mainline,LA CIENEGA
764588,I-405,S,44.962,33.930217,-118.368535,1,HV,HOV Lane,IMPERIAL WB
764590,I-405,S,44.962,33.930217,-118.368535,5,ML,Mainline,IMPERIAL WB
764596,I-405,S,44.852,33.928621,-118.368522,1,HV,HOV Lane,IMPERIAL EB
764598,I-405,S,44.852,33.928621,-118.368522,5,ML,Mainline,IMPERIAL EB
764604,I-405,S,40.242,33.871474,-118.341378,4,ML,Mainline,ARTESIA 1
764609,I-405,S,39.282,33.864701,-118.327312,1,HV,HOV Lane,CRENSHAW
764611,I-405,S,38.292,33.85998,-118.31095,1,HV,HOV Lane,190TH
764613,I-405,N,38.292,33.86017,-118.310871,1,HV,HOV Lane,190TH
764615,I-405,S,66.222,34.202228,-118.473512,1,HV,HOV Lane,SHERMAN WAY 2
764622,US-101,S,38.912,34.149194,-118.804893,4,ML,Mainline,LINDERO 2
764627,US-101,S,38.702,34.148124,-118.801429,4,ML,Mainline,LINDERO 1
764632,US-101,S,35.092,34.143077,-118.739279,4,ML,Mainline,PALO COMADO CYN
764637,US-101,S,33.882,34.138582,-118.720114,4,ML,Mainline,LIBERTY CANYON RD 1
764646,US-101,S,32.532,34.146784,-118.699337,4,ML,Mainline,LAS VIRGENES 2
764657,I-405,S,35.822,33.847883,-118.272889,1,HV,HOV Lane,TRUCK SCALE 2
764659,I-405,N,35.592,33.845809,-118.269724,1,HV,HOV Lane,TRUCK SCALE 1
764661,I-405,N,27.768,33.807173,-118.150983,1,HV,HOV Lane,REDONDO
764663,I-405,S,27.768,33.806934,-118.151138,1,HV,HOV Lane,REDONDO
764665,I-405,S,26.688,33.802703,-118.13339,1,HV,HOV Lane,CLARK
764667,I-405,N,26.688,33.802923,-118.133344,1,HV,HOV Lane,CLARK
764669,I-405,S,43.342,33.90684,-118.370538,1,HV,HOV Lane,137TH
764671,I-405,S,49.922,33.990121,-118.401139,4,ML,Mainline,N OF 90
764676,I-405,N,30.042,33.816753,-118.18802,1,HV,HOV Lane,LONG BEACH
764680,I-405,S,30.992,33.824728,-118.201883,1,FR,Off-Ramp,PACIFIC
764682,I-405,N,44.162,33.918874,-118.36955,1,FR,Off-Ramp,EL SEGUNDO WB
764684,US-101,S,12.518,34.147297,-118.371049,2,FR,Off-Ramp,VINELAND
764686,I-405,S,49.602,33.986242,-118.398076,3,FR,Off-Ramp,JEFFERSON
764690,I-405,N,56.732,34.07238,-118.466123,1,FR,Off-Ramp,SUNSET
764692,I-405,N,57.192,34.077939,-118.470493,1,FR,Off-Ramp,MORAGA
764694,I-405,N,58.482,34.095833,-118.476524,1,FR,Off-Ramp,GETTY / SEPULVEDA
764696,I-405,N,60.702,34.125144,-118.47636,1,FR,Off-Ramp,SKIRBALL/MULHOLLAND
764700,I-405,N,46.452,33.951752,-118.368991,3,FR,Off-Ramp,CENTURY 1
764704,I-405,S,47.382,33.965086,-118.370528,1,FR,Off-Ramp,LA CIENEGA
764706,I-405,S,44.072,33.91767,-118.370052,2,FR,Off-Ramp,EL SEGUNDO EB
764709,US-101,N,21.699,34.171285,-118.520359,1,FR,Off-Ramp,WHITE OAK
764711,US-101,N,23.719,34.17368,-118.555198,1,FR,Off-Ramp,TAMPA
764713,US-101,S,24.732,34.171396,-118.572953,1,FR,Off-Ramp,WINNETKA
764715,US-101,S,14.067,34.154314,-118.394541,1,FR,Off-Ramp,LAUREL CANYON
764717,I-405,S,66.232,34.202373,-118.473507,1,FR,Off-Ramp,SHERMAN WAY
764719,I-405,N,64.102,34.172831,-118.467569,1,FR,Off-Ramp,BURBANK 2
764721,I-10,E,20.9,34.069016,-118.149713,1,FR,Off-Ramp,FREMONT
764723,I-10,W,26.13,34.072661,-118.059491,1,FR,Off-Ramp,TEMPLE CITY
764727,US-101,N,38.839,34.148901,-118.803161,3,FR,Off-Ramp,LINDERO 1
764731,US-101,S,38.912,34.149194,-118.804893,1,FR,Off-Ramp,LINDERO 2
764733,US-101,S,35.092,34.143077,-118.739279,2,FR,Off-Ramp,PALO COMADO CYN
764735,I-405,S,44.372,33.921786,-118.369125,2,FR,Off-Ramp,125TH
764740,I-10,E,19.29,34.059959,-118.174416,1,FR,Off-Ramp,EASTERN
764744,US-101,S,5.548,34.078365,-118.288977,1,OR,On-Ramp,VERMONT
764748,I-405,S,49.602,33.986242,-118.398076,1,OR,On-Ramp,JEFFERSON
764752,US-101,S,32.352,34.148836,-118.697394,1,OR,On-Ramp,LAS VIRGENES
764754,I-405,S,61.912,34.142078,-118.471554,6,ML,Mainline,WOODCREST
764760,US-101,N,11.178,34.134078,-118.355163,5,ML,Mainline,UNIVERSAL 2
764766,US-101,S,11.178,34.133863,-118.35542,5,ML,Mainline,UNIVERSAL 2
764781,US-101,S,18.567,34.160984,-118.470704,5,ML,Mainline,RT 405 CN
764794,US-101,N,18.516,34.160765,-118.469064,4,ML,Mainline,RT 405 CN
764798,US-101,S,40.172,34.157232,-118.824716,5,ML,Mainline,WESTLAKE 2
764803,US-101,N,40.469,34.159878,-118.82825,5,ML,Mainline,WESTLAKE 1
764808,US-101,N,40.489,34.160056,-118.828523,5,ML,Mainline,WESTLAKE 2
764814,US-101,S,41.032,34.164951,-118.836331,4,ML,Mainline,HAMPSHIRE
764819,US-101,N,41.319,34.167524,-118.839757,5,ML,Mainline,HAMPSHIRE
764824,US-101,S,42.582,34.175975,-118.85885,4,ML,Mainline,RANCHO
764829,US-101,N,42.719,34.176331,-118.860741,4,ML,Mainline,RANCHO
764834,US-101,S,42.192,34.175043,-118.852242,3,ML,Mainline,RT 23 CN
764839,US-101,N,43.779,34.1778,-118.879126,4,ML,Mainline,MOORPARK
764848,US-101,S,43.442,34.17712,-118.873779,4,ML,Mainline,MOORPARK
764853,US-101,S,3.178,34.064756,-118.251325,5,ML,Mainline,N OF 110
764863,US-101,N,44.719,34.184342,-118.893462,3,ML,Mainline,LYNN RD
764868,US-101,S,44.362,34.181854,-118.888445,4,ML,Mainline,LYNN 1
764874,US-101,S,44.532,34.18312,-118.890989,3,ML,Mainline,LYNN 2
764879,US-101,N,45.699,34.184484,-118.910472,3,ML,Mainline,VENTURA PARK 1
764885,US-101,S,45.582,34.184302,-118.908919,4,ML,Mainline,VENTURA PARK 1
764891,US-101,N,45.889,34.184452,-118.913787,4,ML,Mainline,VENTURA PARK 2
764900,US-101,N,46.779,34.185571,-118.929061,3,ML,Mainline,BORCHARD
764905,US-101,S,47.222,34.188438,-118.936403,3,ML,Mainline,WENDY DR
764910,US-101,N,47.409,34.18968,-118.938878,3,ML,Mainline,WENDY 1
764915,US-101,N,47.609,34.191042,-118.941959,4,ML,Mainline,WENDY 2
764921,US-101,N,50.359,34.205441,-118.984481,3,ML,Mainline,CAMARILLO
764927,US-101,S,50.342,34.205276,-118.984649,4,ML,Mainline,CAMARILLO
764932,US-101,N,51.819,34.213624,-119.007232,3,ML,Mainline,PLEASANT VALLEY
764937,US-101,S,51.842,34.213685,-119.008009,3,ML,Mainline,PLEASANT VALLEY
764941,I-10,W,16.419,34.053988,-118.222069,3,ML,Mainline,E OF MACY
764949,US-101,N,10.558,34.128774,-118.346843,5,ML,Mainline,BARHAM
764958,US-101,N,35.129,34.143303,-118.739457,4,ML,Mainline,PALO COMADO CYN
764963,US-101,N,36.339,34.146034,-118.760227,4,ML,Mainline,KANAN
764968,US-101,S,40.172,34.157232,-118.824716,3,FR,Off-Ramp,WESTLAKE 2
764972,US-101,N,40.469,34.159878,-118.82825,2,FR,Off-Ramp,WESTLAKE 1
764977,US-101,S,44.532,34.18312,-118.890989,2,FR,Off-Ramp,LYNN 2
764980,US-101,N,45.699,34.184484,-118.910472,2,FR,Off-Ramp,VENTURA PARK 1
764984,US-101,S,47.222,34.188438,-118.936403,2,FR,Off-Ramp,WENDY DR
764986,US-101,N,47.409,34.18968,-118.938878,4,FR,Off-Ramp,WENDY 1
764989,US-101,N,50.359,34.205441,-118.984481,1,FR,Off-Ramp,CAMARILLO
764991,US-101,S,50.342,34.205276,-118.984649,1,FR,Off-Ramp,CAMARILLO
764993,US-101,N,51.819,34.213624,-119.007232,2,FR,Off-Ramp,PLEASANT VALLEY
764998,US-101,S,40.172,34.157232,-118.824716,1,OR,On-Ramp,WESTLAKE 2
765002,US-101,N,40.469,34.159878,-118.82825,1,OR,On-Ramp,WESTLAKE 1
765007,US-101,N,40.489,34.160056,-118.828523,2,OR,On-Ramp,WESTLAKE 2
765011,US-101,S,41.032,34.164951,-118.836331,1,OR,On-Ramp,HAMPSHIRE
765015,US-101,N,41.319,34.167524,-118.839757,2,OR,On-Ramp,HAMPSHIRE
765019,US-101,S,42.582,34.175975,-118.85885,1,OR,On-Ramp,RANCHO
765023,US-101,N,42.719,34.176331,-118.860741,1,OR,On-Ramp,RANCHO
765027,US-101,N,43.779,34.1778,-118.879126,2,OR,On-Ramp,MOORPARK
765034,US-101,N,44.719,34.184342,-118.893462,1,OR,On-Ramp,LYNN RD
765038,US-101,S,44.362,34.181854,-118.888445,1,OR,On-Ramp,LYNN 1
765042,US-101,S,44.532,34.18312,-118.890989,1,OR,On-Ramp,LYNN 2
765046,US-101,N,45.699,34.184484,-118.910472,1,OR,On-Ramp,VENTURA PARK 1
765050,US-101,S,45.582,34.184302,-118.908919,1,OR,On-Ramp,VENTURA PARK 1
765054,US-101,S,45.742,34.184275,-118.911709,1,OR,On-Ramp,VENTURA PARK 2
765061,US-101,N,46.779,34.185571,-118.929061,1,OR,On-Ramp,BORCHARD
765065,US-101,S,47.222,34.188438,-118.936403,1,OR,On-Ramp,WENDY DR
765068,US-101,N,47.409,34.18968,-118.938878,1,OR,On-Ramp,WENDY 1
765072,US-101,N,47.609,34.191042,-118.941959,1,OR,On-Ramp,WENDY 2
765076,US-101,N,50.359,34.205441,-118.984481,1,OR,On-Ramp,CAMARILLO
765080,US-101,S,50.342,34.205276,-118.984649,1,OR,On-Ramp,CAMARILLO
765083,US-101,N,51.819,34.213624,-119.007232,1,OR,On-Ramp,PLEASANT VALLEY
765087,US-101,S,51.842,34.213685,-119.008009,1,OR,On-Ramp,PLEASANT VALLEY
765090,US-101,N,35.129,34.143303,-118.739457,1,OR,On-Ramp,PALO COMADO CYN
765093,US-101,N,36.339,34.146034,-118.760227,2,OR,On-Ramp,KANAN
765098,I-10,E,19.16,34.059092,-118.176399,4,ML,Mainline,MILLER
765099,US-101,N,18.776,34.163563,-118.472068,6,ML,Mainline,N OF 405
765100,US-101,S,35.312,34.143067,-118.743123,4,ML,Mainline,LEWIS
765101,US-101,N,38.839,34.148901,-118.803161,4,ML,Mainline,LINDERO 1
765104,US-101,N,45.889,34.184452,-118.913787,1,OR,On-Ramp,VENTURA PARK 2
765106,US-101,S,45.742,34.184275,-118.911709,3,ML,Mainline,VENTURA PARK 2
765109,I-110,S,14.22,33.935598,-118.280279,1,FR,Off-Ramp,IMPERIAL 2
765111,I-110,S,17.06,33.976848,-118.281038,1,FR,Off-Ramp,FLORENCE
765113,I-405,N,50.612,33.998742,-118.407685,1,FR,Off-Ramp,BRADDOCK
765115,I-405,S,54.722,34.047884,-118.447583,2,FR,Off-Ramp,SANTA MONICA
765117,I-405,S,54.572,34.046105,-118.44607,2,FR,Off-Ramp,SANTA MONICA
765120,I-405,S,68.642,34.237277,-118.473175,1,FR,Off-Ramp,NORDHOFF
765122,I-405,N,68.432,34.234345,-118.472967,1,FR,Off-Ramp,NORDHOFF
765124,I-405,S,67.642,34.222794,-118.473304,1,FR,Off-Ramp,ROSCOE
765126,I-405,N,67.452,34.220237,-118.473091,1,FR,Off-Ramp,ROSCOE
765130,US-101,S,29.752,34.152479,-118.654183,2,FR,Off-Ramp,PKWY CALABASAS 2
765133,I-405,N,49.182,33.981278,-118.393836,1,FR,Off-Ramp,CENTINELA
765137,US-101,S,41.292,34.167283,-118.839845,1,FR,Off-Ramp,HAMPSHIRE
765139,US-101,N,42.219,34.17528,-118.852198,1,FR,Off-Ramp,RT 23 CN
765141,US-101,S,43.752,34.177624,-118.879132,1,FR,Off-Ramp,MOORPARK
765145,US-101,N,44.389,34.182074,-118.888412,1,FR,Off-Ramp,LYNN 1
765150,US-101,S,40.002,34.1557,-118.822425,5,ML,Mainline,WESTLAKE 1
765151,US-101,S,40.002,34.1557,-118.822425,1,OR,On-Ramp,WESTLAKE 1
765153,I-405,S,46.172,33.947774,-118.368562,4,ML,Mainline,98TH / WB CENTURY
765154,I-405,S,46.172,33.947774,-118.368562,2,FR,Off-Ramp,98TH / WB CENTURY
765155,I-405,S,46.172,33.947774,-118.368562,1,OR,On-Ramp,98TH / WB CENTURY
765159,I-405,S,44.962,33.930217,-118.368535,2,FR,Off-Ramp,IMPERIAL WB
765164,US-101,N,5.548,34.078907,-118.288793,4,ML,Mainline,VERMONT 1
765169,I-405,S,63.772,34.168246,-118.468752,1,HV,HOV Lane,BURBANK 1
765171,I-405,S,63.772,34.168246,-118.468752,4,ML,Mainline,BURBANK 1
765176,US-101,N,11.008,34.133337,-118.352345,5,ML,Mainline,UNIVERSAL 1
765195,I-405,N,63.772,34.168209,-118.468498,1,HV,HOV Lane,BURBANK 1
765197,I-405,S,62.862,34.155321,-118.468529,1,FR,Off-Ramp,VENTURA
765201,US-101,N,11.388,34.135151,-118.358579,2,FR,Off-Ramp,LANKERSHIM
765203,US-101,N,11.008,34.133337,-118.352345,1,FR,Off-Ramp,UNIVERSAL 1
765207,I-10,E,17.25,34.053806,-118.208214,1,FR,Off-Ramp,SOTO
765218,US-101,N,11.178,34.134078,-118.355163,1,OR,On-Ramp,UNIVERSAL 2
765223,US-101,N,11.008,34.133337,-118.352345,1,OR,On-Ramp,UNIVERSAL 1
765263,I-405,S,65.082,34.185796,-118.47407,1,HV,HOV Lane,VICTORY 1
765265,I-405,S,65.082,34.185796,-118.47407,4,ML,Mainline,VICTORY 1
765271,I-405,S,65.252,34.188237,-118.474342,1,HV,HOV Lane,VICTORY 2
765273,I-405,S,65.252,34.188237,-118.474342,4,ML,Mainline,VICTORY 2
765295,I-405,S,65.252,34.188237,-118.474342,1,FR,Off-Ramp,VICTORY
765297,I-405,S,65.082,34.185796,-118.47407,1,OR,On-Ramp,VICTORY 1
765301,I-405,S,65.252,34.188237,-118.474342,2,OR,On-Ramp,VICTORY 2 / HASKELL
765429,I-5,N,128.403,33.997786,-118.146738,1,OR,On-Ramp,WASHINGTON 2
765444,US-101,S,29.752,34.152479,-118.654183,4,ML,Mainline,PKWY CALABASAS 2
765451,I-10,E,20.897,34.068993,-118.149756,4,ML,Mainline,FREMONT
765456,SR-60,W,28.007,34.024942,-117.773813,4,ML,Mainline,PHILLIPS RANCH
765461,SR-60,W,30.335,34.025041,-117.73416,4,ML,Mainline,RESERVOIR
765467,SR-91,E,8.208,33.876929,-118.149691,5,ML,Mainline,DOWNEY 2
765472,US-101,N,39.059,34.150034,-118.806843,4,ML,Mainline,LINDERO 2
765476,SR-105,E,7.55,33.928419,-118.277962,3,ML,Mainline,FM 110 SB
765477,I-210,E,39.929,34.120571,-117.906859,4,ML,Mainline,AZUSA 1
765486,I-210,E,40.853,34.120787,-117.890798,4,ML,Mainline,CITRUS 1
765501,I-605,S,24.003,34.089665,-117.99394,4,ML,Mainline,LOWER AZUSA
765506,I-10,E,2.345,34.028077,-118.449505,4,ML,Mainline,CENTINELA AVE
765508,I-10,E,18.55,34.055285,-118.185874,1,HV,HOV Lane,HERBERT
765591,SR-91,W,1.808,33.873665,-118.259554,4,ML,Mainline,AVALON 2
765592,SR-91,W,1.808,33.873665,-118.259554,1,FR,Off-Ramp,AVALON 2
765594,SR-91,W,1.548,33.873537,-118.264071,1,HV,HOV Lane,AVALON 1
765597,SR-710,N,18.581,34.02084,-118.173195,1,FF,Freeway-to-Freeway,NB 5 TO NB 710
765608,SR-170,N,3.046,34.171717,-118.388072,1,HV,HOV Lane,BURBANK
765616,SR-170,N,6.706,34.220025,-118.409585,1,HV,HOV Lane,ROSCOE 1
765618,SR-170,N,7.356,34.230591,-118.409589,1,HV,HOV Lane,ARLETA
765624,I-5,N,156.633,34.274042,-118.450004,1,FR,Off-Ramp,BRAND
765625,I-5,S,156.08,34.268223,-118.445171,1,FF,Freeway-to-Freeway,SB 5 TO EB 118
765627,I-5,N,156.413,34.271347,-118.447993,1,FR,Off-Ramp,CHATSWORTH
765793,SR-91,W,2.268,33.873676,-118.251564,1,HV,HOV Lane,CENTRAL 1
765795,SR-91,W,2.578,33.873522,-118.246184,1,FR,Off-Ramp,CENTRAL 2
765797,SR-91,E,2.268,33.873496,-118.251545,1,FR,Off-Ramp,CENTRAL 1
765819,I-605,N,21.417,34.053746,-118.004464,1,OR,On-Ramp,VALLEY EB
765820,I-605,N,21.417,34.053746,-118.004464,1,FR,Off-Ramp,VALLEY
765825,SR-91,W,3.108,33.873777,-118.236976,1,FR,Off-Ramp,WILMINGTON
765827,SR-91,E,3.098,33.873586,-118.237138,1,FR,Off-Ramp,WILMINGTON
765831,SR-91,W,9.218,33.876702,-118.132194,2,FR,Off-Ramp,CLARK
765834,SR-91,E,3.668,33.873878,-118.227243,1,FR,Off-Ramp,ACACIA
765837,SR-91,W,14.138,33.866819,-118.050661,1,FR,Off-Ramp,CARMENITA
765839,SR-91,E,13.398,33.873397,-118.060742,1,FR,Off-Ramp,SHOEMAKER
765842,SR-91,W,4.478,33.873559,-118.213194,1,FR,Off-Ramp,ALAMEDA
765920,SR-118,E,34.631,34.276428,-118.616547,4,ML,Mainline,INVERSON RD
765921,SR-118,E,34.631,34.276428,-118.616547,1,HV,HOV Lane,INVERSON RD
765922,SR-118,W,34.631,34.276649,-118.616557,4,ML,Mainline,INVERSON RD
765923,SR-118,W,34.631,34.276649,-118.616557,1,HV,HOV Lane,INVERSON RD
765941,SR-118,E,36.731,34.273305,-118.581148,4,ML,Mainline,MASON AVE
765942,SR-118,E,36.731,34.273305,-118.581148,1,HV,HOV Lane,MASON AVE
765943,SR-118,W,36.731,34.273529,-118.581144,4,ML,Mainline,MASON AVE
765944,SR-118,W,36.731,34.273529,-118.581144,1,HV,HOV Lane,MASON AVE
765958,SR-118,E,38.731,34.273995,-118.546706,4,ML,Mainline,WILBUR AVE
765959,SR-118,E,38.731,34.273995,-118.546706,1,HV,HOV Lane,WILBUR AVE
765960,SR-118,W,38.731,34.27423,-118.546666,5,ML,Mainline,WILBUR AVE
765961,SR-118,W,38.731,34.27423,-118.546666,1,HV,HOV Lane,WILBUR AVE
765976,SR-118,W,35.731,34.275485,-118.598169,5,ML,Mainline,CANOGA AVE
765977,SR-118,W,35.731,34.275485,-118.598169,1,HV,HOV Lane,CANOGA AVE
765978,SR-118,E,35.731,34.275246,-118.598163,5,ML,Mainline,CANOGA AVE
765979,SR-118,E,35.731,34.275246,-118.598163,1,HV,HOV Lane,CANOGA AVE
765993,SR-118,W,37.731,34.273216,-118.563746,5,ML,Mainline,CORBIN AVE
765994,SR-118,W,37.731,34.273216,-118.563746,1,HV,HOV Lane,CORBIN AVE
765995,SR-118,E,37.731,34.272999,-118.563764,5,ML,Mainline,CORBIN AVE
765996,SR-118,E,37.731,34.272999,-118.563764,1,HV,HOV Lane,CORBIN AVE
766010,SR-118,W,39.931,34.278307,-118.526519,5,ML,Mainline,CHIMINEAS
766011,SR-118,W,39.931,34.278307,-118.526519,1,HV,HOV Lane,CHIMINEAS
766012,SR-118,E,39.931,34.278074,-118.526592,4,ML,Mainline,CHIMINEAS
766013,SR-118,E,39.931,34.278074,-118.526592,1,HV,HOV Lane,CHIMINEAS
766027,SR-118,W,40.431,34.278043,-118.517789,5,ML,Mainline,WHITE OAK AVE
766028,SR-118,W,40.431,34.278043,-118.517789,1,HV,HOV Lane,WHITE OAK AVE
766029,SR-118,E,40.431,34.277793,-118.517876,4,ML,Mainline,WHITE OAK AVE
766030,SR-118,E,40.431,34.277793,-118.517876,1,HV,HOV Lane,WHITE OAK AVE
766044,SR-118,W,40.931,34.278039,-118.509048,5,ML,Mainline,LOUISE AVE
766045,SR-118,W,40.931,34.278039,-118.509048,1,HV,HOV Lane,LOUISE AVE
766046,SR-118,E,40.931,34.277783,-118.509148,4,ML,Mainline,LOUISE AVE
766047,SR-118,E,40.931,34.277783,-118.509148,1,HV,HOV Lane,LOUISE AVE
766060,SR-118,W,43.031,34.266157,-118.47724,4,ML,Mainline,HASKELL AVE
766061,SR-118,W,43.031,34.266157,-118.47724,1,HV,HOV Lane,HASKELL AVE
766062,SR-118,E,43.031,34.265948,-118.477329,4,ML,Mainline,HASKELL AVE
766063,SR-118,E,43.031,34.265948,-118.477329,1,HV,HOV Lane,HASKELL AVE
766096,SR-118,W,43.831,34.266055,-118.463188,4,ML,Mainline,COLUMBUS
766097,SR-118,W,43.831,34.266055,-118.463188,1,HV,HOV Lane,COLUMBUS
766110,SR-118,W,45.331,34.267929,-118.437323,4,ML,Mainline,ONEIDA
766111,SR-118,W,45.331,34.267929,-118.437323,1,HV,HOV Lane,ONEIDA
766112,SR-118,E,45.331,34.267722,-118.437268,5,ML,Mainline,ONEIDA
766113,SR-118,E,45.331,34.267722,-118.437268,1,HV,HOV Lane,ONEIDA
766124,SR-118,W,44.131,34.266023,-118.457798,4,ML,Mainline,SEPULVEDA BLVD
766125,SR-118,W,44.131,34.266023,-118.457798,1,OR,On-Ramp,SEPULVEDA BLVD
766127,SR-118,W,44.131,34.266023,-118.457798,1,HV,HOV Lane,SEPULVEDA BLVD
766138,SR-118,E,43.531,34.265847,-118.468667,6,ML,Mainline,SEPULVEDA BLVD
766139,SR-118,E,43.531,34.265847,-118.468667,1,HV,HOV Lane,SEPULVEDA BLVD
766140,SR-118,E,43.531,34.265847,-118.468667,1,OR,On-Ramp,SEPULVEDA BLVD
766153,SR-118,E,45.831,34.271535,-118.429947,4,ML,Mainline,SAN FERNANDO RD
766154,SR-118,E,45.831,34.271535,-118.429947,1,OR,On-Ramp,SAN FERNANDO RD
766155,SR-118,E,45.831,34.271535,-118.429947,1,FR,Off-Ramp,SAN FERNANDO RD
766167,SR-118,W,45.827,34.271697,-118.430141,5,ML,Mainline,SAN FERNANDO RD
766168,SR-118,W,45.827,34.271697,-118.430141,1,OR,On-Ramp,SAN FERNANDO RD
766169,SR-118,W,45.827,34.271697,-118.430141,1,FR,Off-Ramp,SAN FERNANDO RD
766170,SR-118,E,43.831,34.265805,-118.463409,6,ML,Mainline,COLUMBUS
766171,SR-118,E,43.831,34.265805,-118.463409,1,HV,HOV Lane,COLUMBUS
766184,SR-118,W,45.131,34.267413,-118.440737,4,ML,Mainline,LAUREL CYN BLVD
766185,SR-118,E,45.131,34.267093,-118.440661,3,ML,Mainline,LAUREL CYN BLVD
766186,SR-118,W,45.131,34.267413,-118.440737,1,OR,On-Ramp,LAUREL CYN BLVD
766190,SR-91,E,9.758,33.87605,-118.122915,2,FR,Off-Ramp,BELLFLOWER 2
766209,SR-91,E,11.368,33.876279,-118.095037,5,ML,Mainline,STUDEBAKER
766210,SR-91,E,11.368,33.876279,-118.095037,1,HV,HOV Lane,STUDEBAKER
766211,SR-91,W,11.368,33.876493,-118.095039,3,ML,Mainline,STUDEBAKER
766212,SR-91,W,11.368,33.876493,-118.095039,1,HV,HOV Lane,STUDEBAKER
766213,SR-91,W,11.368,33.876493,-118.095039,2,FR,Off-Ramp,STUDEBAKER
766214,SR-91,E,11.368,33.876279,-118.095037,1,OR,On-Ramp,STUDEBAKER
